n_amenageur;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations
TERRITOIRE D'ENERGIE 90;FR*S90*P090052135;place de  Gaulle;"6-12 Rr Germain Lambert
90200 Giromagny";90052;6.827937;47.741343;4;FR*S90*E090052135A*2;22;Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2;Payant;accessible 24h/24 - 7j/7;recharge normale et acceleree accessible par application smartphone/internet et badge - informations site web freshmile.fr 
TERRITOIRE D'ENERGIE 90;FR*S90*P09001088;Place de la résistance;place de la résistance;90010; 6.853426;47.641452;4;FR*S90*E09001088B*2;22;Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2;Payant;accessible 24h/24 - 7j/7;recharge normale et acceleree accessible par application smartphone/internet et badge - informations site web freshmile.fr 
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1.404541373;43.60150146;4;FR*A31*E31555*009*3;22;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1.404541373;43.60150146;4;FR*A31*E31555*009*5;22;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1.404541373;43.60150146;4;FR*A31*E31555*009*6;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1.404541373;43.60150146;4;FR*A31*E31555*009*1;22;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1.404541373;43.60150146;4;FR*A31*E31555*009*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*3;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*4;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*5;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*6;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*7;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1.408082;43.600326;8;FR*A31*E31555*002*8;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
TM _Parking;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1.404541373;43.60150146;4;FR*A31*E31555*009*2;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31557*001;TOURNEFEUILLE - Impasse Max Baylac;Impasse Max Baylac 31170 TOURNEFEUILLE;31557;1.346645;43.583441;2;FR*M31*E31557*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*022;TOULOUSE - Route D'Espagne;Route D'Espagne 31000 TOULOUSE METROPOLE;31555;1.424044;43.573745;2;FR*M31*E31555*022*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*010;TOULOUSE  - Jean Jaures;Jean Jaures 31000 TOULOUSE ;31555;1.450953;43.606872;4;FR*M31*E31555*010*3;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31044*002;BALMA-GRAMONT - Av. Georges Pompidou;Av. Georges Pompidou 31130 BALMA-GRAMONT;31044;1.497084;43.623793;4;FR*M31*E31044*002*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31488*001;ST JEAN - Rue Des Roses;Rue Des Roses 31240 ST JEAN;31488;1.504258;43.665841;2;FR*M31*E31488*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;STATION*FR*M31*P31555*015;TOULOUSE - Rue Des Bourrassols;Rue Des Bourrassols 31000 TOULOUSE;31555;1.426377;43.601065;2;FR*M31*E31555*015*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31069*001;BLAGNAC - Av. D'Andromède;Av. D'Andromède 31700 BLAGNAC;31069;1.371305;43.655683;2;FR*M31*E31069*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31506*001;SAINT ORENS - Rue Des Muriers;Rue Des Muriers 31650 SAINT ORENS;31506;1.537738;43.550357;2;FR*M31*E31506*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*7;36;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31588*001;VILLENEUVE TOLOSANE - Rene Cassin;Rene Cassin 31270 VILLENEUVE TOLOSANE;31588;1.342961;43.52508;2;FR*M31*E31588*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*5;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*006;TOULOUSE - Carmes;Place Des Carmes 31000 TOULOUSE;31555;1.444806;43.597278;2;FR*M31*E31555*006*2;18;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31445*001;QUINT-FONSEGRIVES - Route De Castres;Route De Castres 31130 QUINT-FONSEGRIVES;31445;1.530801;43.585105;2;FR*M31*E31445*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31561*001;L'UNION - Rue Du Somport Parking Grande Halle;Rue Du Somport Parking Grande Halle 31240 L'UNION;31561;1.481414;43.655792;2;FR*M31*E31561*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*016;TOULOUSE - Rue Serge Gainsbourg;Rue Serge Gainsbourg 31000 TOULOUSE METROPOLE;31555;1.46219;43.636277;2;FR*M31*E31555*016*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31282*001;LAUNAGUET - Av. Des Nobles;Av. Des Nobles 31140 LAUNAGUET;31282;1.455838;43.674091;2;FR*M31*E31282*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31293*001;LESPINASSE - Route De L'Hers;Route De L'Hers 31150 LESPINASSE;31293;1.393431;43.71175;2;FR*M31*E31293*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*024;TOULOUSE - Av. Frédéric Estèbe;Av. Frédéric Estèbe 31000 TOULOUSE METROPOLE;31555;1.437033;43.619363;2;FR*M31*E31555*024*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*022;TOULOUSE - Route D'Espagne;Route D'Espagne 31000 TOULOUSE METROPOLE;31555;1.424044;43.573745;2;FR*M31*E31555*022*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*010;TOULOUSE  - Jean Jaures;Jean Jaures 31000 TOULOUSE ;31555;1.450953;43.606872;4;FR*M31*E31555*010*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*007;TOULOUSE - Caroline Aigle;Caroline Aigle 31400 TOULOUSE;31555;1.489650607;43.56441044;8;FR*M31*E31555*007*8;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31184*001;FLOURENS - Rue Du College;Rue Du College 31130 FLOURENS;31184;1.56264;43.594656;2;FR*M31*E31184*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*4;36;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*021;TOULOUSE - Place Henri Russel;Place Henri Russel 31000 TOULOUSE METROPOLE;31555;1.453285;43.584902;2;FR*M31*E31555*021*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31467*001;SAINT ALBAN - Rue Des Lilas;Rue Des Lilas 31140 SAINT ALBAN;31467;1.413156;43.693494;2;FR*M31*E31467*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31116*001;CASTELGINEST - Rue De L'Eglise;Rue De L'Eglise 31780 CASTELGINEST;31116;1.427901;43.69337;2;FR*M31*E31116*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31184*001;FLOURENS - Rue Du College;Rue Du College 31130 FLOURENS;31184;1.56264;43.594656;2;FR*M31*E31184*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31091*001;BRUGUIERES - Place De La Republique;Place De La Republique 31150 BRUGUIERES;31091;1.411331;43.727418;2;FR*M31*E31091*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31044*001;BALMA - Place Du 12 Mars 1962;Place Du 12 Mars 1962 31130 BALMA;31044;1.497512;43.609383;2;FR*M31*E31044*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*008;TOULOUSE - Cité de l'espace;Avenue Jean Gonord 31500 TOULOUSE;31555;1.492328;43.586913;2;FR*M31*E31555*008*2;22;T3 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*1;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*8;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31056*001;BEAUZELLE - Rue Des Pins;Rue Des Pins 31700 BEAUZELLE;31056;1.378404;43.668414;2;FR*M31*E31056*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31044*002;BALMA-GRAMONT - Av. Georges Pompidou;Av. Georges Pompidou 31130 BALMA-GRAMONT;31044;1.497084;43.623793;4;FR*M31*E31044*002*4;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31488*001;ST JEAN - Rue Des Roses;Rue Des Roses 31240 ST JEAN;31488;1.504258;43.665841;2;FR*M31*E31488*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31467*001;SAINT ALBAN - Rue Des Lilas;Rue Des Lilas 31140 SAINT ALBAN;31467;1.413156;43.693494;2;FR*M31*E31467*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31044*002;BALMA-GRAMONT - Av. Georges Pompidou;Av. Georges Pompidou 31130 BALMA-GRAMONT;31044;1.497084;43.623793;4;FR*M31*E31044*002*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*020;TOULOUSE - Av. Yves Brunaud;Av. Yves Brunaud 31000 TOULOUSE METROPOLE;31555;1.466684;43.618195;2;FR*M31*E31555*020*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*008;TOULOUSE - Cité de l'espace;Avenue Jean Gonord 31500 TOULOUSE;31555;1.492328;43.586913;2;FR*M31*E31555*008*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*014;TOULOUSE - Allée Maurice Sarrault;Allée Maurice Sarrault 31000 TOULOUSE;31555;1.422332;43.595481;2;FR*M31*E31555*014*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*018;TOULOUSE - Place Anatole France;Place Anatole France 31000 TOULOUSE METROPOLE;31555;1.438384;43.606061;2;FR*M31*E31555*018*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31282*001;LAUNAGUET - Av. Des Nobles;Av. Des Nobles 31140 LAUNAGUET;31282;1.455838;43.674091;2;FR*M31*E31282*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31445*001;QUINT-FONSEGRIVES - Route De Castres;Route De Castres 31130 QUINT-FONSEGRIVES;31445;1.530801;43.585105;2;FR*M31*E31445*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*018;TOULOUSE - Place Anatole France;Place Anatole France 31000 TOULOUSE METROPOLE;31555;1.438384;43.606061;2;FR*M31*E31555*018*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*011;TOULOUSE  - Place Des Pradettes;Place Des Pradettes 31000 TOULOUSE ;31555;1.387731;43.581383;2;FR*M31*E31555*011*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*010;TOULOUSE  - Jean Jaures;Jean Jaures 31000 TOULOUSE ;31555;1.450953;43.606872;4;FR*M31*E31555*010*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31182*001;FENOUILLET - Jean Jaures, Place De La Mairie;Jean Jaures, Place De La Mairie 31150 FENOUILLET;31182;1.392096;43.678783;2;FR*M31*E31182*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31056*001;BEAUZELLE - Rue Des Pins;Rue Des Pins 31700 BEAUZELLE;31056;1.378404;43.668414;2;FR*M31*E31056*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31293*001;LESPINASSE - Route De L'Hers;Route De L'Hers 31150 LESPINASSE;31293;1.393431;43.71175;2;FR*M31*E31293*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31182*001;FENOUILLET - Jean Jaures, Place De La Mairie;Jean Jaures, Place De La Mairie 31150 FENOUILLET;31182;1.392096;43.678783;2;FR*M31*E31182*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31163*001;DREMIL-LAFAGE - Allee De LEglise;Allee De LEglise 31280 DREMIL-LAFAGE;31163;1.60037;43.596825;2;FR*M31*E31163*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*013;TOULOUSE - Angle Bld Lascrosse / Bld Maréchal Leclerc;Angle Bld Lascrosse / Bld Maréchal Leclerc 31000 TOULOUSE;31555;1.431897;43.609282;2;FR*M31*E31555*013*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*007;TOULOUSE - Caroline Aigle;Caroline Aigle 31400 TOULOUSE;31555;1.489650607;43.56441044;8;FR*M31*E31555*007*7;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*007;TOULOUSE - Caroline Aigle;Caroline Aigle 31400 TOULOUSE;31555;1.489650607;43.56441044;8;FR*M31*E31555*007*1;36;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31557*001;TOURNEFEUILLE - Impasse Max Baylac;Impasse Max Baylac 31170 TOURNEFEUILLE;31557;1.346645;43.583441;2;FR*M31*E31557*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31541*001;SEILH - Allée De L'Europe;Allée De L'Europe 31840 SEILH;31541;1.348302;43.695965;2;FR*M31*E31541*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*007;TOULOUSE - Caroline Aigle;Caroline Aigle 31400 TOULOUSE;31555;1.489650607;43.56441044;8;FR*M31*E31555*007*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31506*001;SAINT ORENS - Rue Des Muriers;Rue Des Muriers 31650 SAINT ORENS;31506;1.537738;43.550357;2;FR*M31*E31506*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31022*001;AUCAMVILLE - Des Ecoles;Des Ecoles 31140 AUCAMVILLE;31022;1.429702;43.669687;2;FR*M31*E31022*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31541*001;SEILH - Allée De L'Europe;Allée De L'Europe 31840 SEILH;31541;1.348302;43.695965;2;FR*M31*E31541*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*016;TOULOUSE - Rue Serge Gainsbourg;Rue Serge Gainsbourg 31000 TOULOUSE METROPOLE;31555;1.46219;43.636277;2;FR*M31*E31555*016*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*019;TOULOUSE - Place Paul Riché;Place Paul Riché 31000 TOULOUSE METROPOLE;31555;1.432756;43.64743;2;FR*M31*E31555*019*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*005;TOULOUSE - François Verdier;Boulevard Lazare Carnot 31000 TOULOUSE;31555;1.451416;43.601976;2;FR*M31*E31555*005*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31022*001;AUCAMVILLE - Des Ecoles;Des Ecoles 31140 AUCAMVILLE;31022;1.429702;43.669687;2;FR*M31*E31022*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31490*001;ST JORY - Place De La République;Place De La République 31790 ST JORY;31490;1.370328;43.742648;2;FR*M31*E31490*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*021;TOULOUSE - Place Henri Russel;Place Henri Russel 31000 TOULOUSE METROPOLE;31555;1.453285;43.584902;2;FR*M31*E31555*021*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*005;TOULOUSE - François Verdier;Boulevard Lazare Carnot 31000 TOULOUSE;31555;1.451416;43.601976;2;FR*M31*E31555*005*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*017;TOULOUSE- Route De Bayonne;Route De Bayonne 31000 TOULOUSE METROPOLE;31555;1.383033;43.608531;2;FR*M31*E31555*017*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31069*001;BLAGNAC - Av. D'Andromède;Av. D'Andromède 31700 BLAGNAC;31069;1.371305;43.655683;2;FR*M31*E31069*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*017;TOULOUSE- Route De Bayonne;Route De Bayonne 31000 TOULOUSE METROPOLE;31555;1.383033;43.608531;2;FR*M31*E31555*017*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;STATION*FR*M31*P31555*015;TOULOUSE - Rue Des Bourrassols;Rue Des Bourrassols 31000 TOULOUSE;31555;1.426377;43.601065;2;FR*M31*E31555*015*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31417*001;PIBRAC - Aire de covoiturage;Avenue de Toulouse 31820 PIBRAC;31417;1.28302;43.604699;4;FR*M31*E31417*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*007;TOULOUSE - Caroline Aigle;Caroline Aigle 31400 TOULOUSE;31555;1.489650607;43.56441044;8;FR*M31*E31555*007*2;36;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31091*001;BRUGUIERES - Place De La Republique;Place De La Republique 31150 BRUGUIERES;31091;1.411331;43.727418;2;FR*M31*E31091*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*6;4;T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*001;TOULOUSE - Marengo;Boulevard De Marengo 31000 TOULOUSE;31555;1.456444;43.610111;8;FR*M31*E31555*001*2;4;T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31044*001;BALMA - Place Du 12 Mars 1962;Place Du 12 Mars 1962 31130 BALMA;31044;1.497512;43.609383;2;FR*M31*E31044*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31561*001;L'UNION - Rue Du Somport Parking Grande Halle;Rue Du Somport Parking Grande Halle 31240 L'UNION;31561;1.481414;43.655792;2;FR*M31*E31561*001*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31417*001;PIBRAC - Aire de covoiturage;Avenue de Toulouse 31820 PIBRAC;31417;1.28302;43.604699;4;FR*M31*E31417*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31588*001;VILLENEUVE TOLOSANE - Rene Cassin;Rene Cassin 31270 VILLENEUVE TOLOSANE;31588;1.342961;43.52508;2;FR*M31*E31588*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*007;TOULOUSE - Caroline Aigle;Caroline Aigle 31400 TOULOUSE;31555;1.489650607;43.56441044;8;FR*M31*E31555*007*3;36;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31157*001;CUGNAUX - Av De Toulouse;Av De Toulouse 31270 CUGNAUX;31157;1.344812;43.537609;2;FR*M31*E31157*001*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*013;TOULOUSE - Angle Bld Lascrosse / Bld Maréchal Leclerc;Angle Bld Lascrosse / Bld Maréchal Leclerc 31000 TOULOUSE;31555;1.431897;43.609282;2;FR*M31*E31555*013*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*012;TOULOUSE - Rue Henri Desbals;Rue Henri Desbals 31000 TOULOUSE;31555;1.414279;43.58222;2;FR*M31*E31555*012*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31555*019;TOULOUSE - Place Paul Riché;Place Paul Riché 31000 TOULOUSE METROPOLE;31555;1.432756;43.64743;2;FR*M31*E31555*019*1;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
Toulouse Metropole;FR*M31*P31506*002;SAINT ORENS - Rue Des Sports;Rue Des Sports 31650 SAINT ORENS;31506;1.533629;43.552861;2;FR*M31*E31506*002*2;22;EF - T2 - T3;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone
